[0.0022495636162469267, 0.005371687781934614, 0.00023161318977559328, 0.0031342492961280517, 0.0038687348903412924, 0.0035921481251639338, 0.00017355576450404597, -0.0016045537907104527, 0.0006442089309630769, 0.00328527873953429, 0.005937527685987464, 0.0038882476923196795, -0.002106507298586328, 0.007546430005547571, 0.008789717324581493, -0.0035848618513218988, -0.002566404860848908, 0.005221316889531321, -0.0009414998061960462, -0.0035203801586369595, -0.0005994190994902542, 0.0018155718098079366, -0.0010871601057597215, 0.0070232912792030835, 0.004729032130296518, -0.0080016420080683, -0.006707131879694127, 0.0025931471627686333, 0.0009273036397761601, 0.0049846325524137486, -0.0030332955203222923, -0.0057688481893243436, 0.02078972482265189, 0.015863040284420385, -0.006330298153630823, 0.014146392966346228, 0.0003969626728216776, 0.014220997020753927, 0.016462363061896954, 0.05012976456036131, 0.0054414965167239905, 0.003052529615588527, 0.057024101556361034, -0.04346761856726148, 0.0010018617550552414, -0.007776952213832405, 0.002622360412921814, 0.09948205485474935, 0.10135566022527782, 0.04694219121812144]	1429942378662
[0.00019425744971244326, 0.0004036951357456565, -5.626850377461713e-05, 0.00035926725527219317, 0.0005894397387955891, 0.0004960432719395679, -1.6812446981146534e-05, 0.0003911939722271268, 0.0001437451810358424, 0.00016649209439736028, 0.0003914144115898277, 5.1064325337440504e-05, -8.398430746870143e-05, 0.0005498569777040856, 0.0003935638987084095, 9.82128125441863e-05, 0.00022745962130318382, 0.00012598007719716214, -5.2365419682279866e-05, -0.00014432364243659697, -7.318676621960335e-05, 0.00048805515343290244, 0.0002777613462158307, 0.0004363626681652442, 0.0011571216677269372, 0.0012219538389039153, 0.0004314480651939638, 0.00034598563215034427, 0.000629108021357724, 0.00027072147947884825, 0.0008613991048068712, -0.0005911532741374521, -8.573152481423274e-05, 0.00010098663517552319, -0.00015382439506729815, 7.1866013731456e-05, -0.0001372895931773707, 0.0001240316424230166, -4.559511772724013e-05, 0.00013314183982327234, 0.0002042250154957255, -0.00024397811063284398, 0.00010776035119229923, 0.00010706756246903798, 0.0003301016867860859, 0.0007242867951342629, 0.0008454849352836951, 0.00039049761059106215, -0.0001365793063214323, 5.848598284353741e-05]	1429942961659
[0.002112869642011315, 0.0017646507962381939, -0.00019273970017987977, 0.0035471648273737795, 0.004586028189859201, 0.001843600611852107, -0.00016883624097141677, 0.003641845139726169, 0.0012525367701383217, 0.0007895759322774945, 0.001505573532159726, 0.0005444124552919053, -0.0002477277471086482, 0.0029427206441147006, 0.0028720513219839473, 0.00043575553109253775, -0.00022527240032202024, 0.0012381224317443904, 0.00038380806468544474, -0.0015363652594781577, -0.00041905909089672613, 0.0025791822405189496, 0.0036765088158292013, 0.0015522179143613924, 0.011098367170633835, 3.893124536151116e-05, -0.007272664185998951, 0.0014939487276893098, -0.0012319238225610783, -0.005918224101697692, -0.0014099903207653065, -0.0003666638071403674, 0.0038253042778220907, 0.004089282482580021, -0.0024831417765317546, 0.0013471120911268718, -0.001862982010932285, 0.002700300464070454, -0.001935775708573291, 0.0012276923876909812, 0.004173630026779008, 0.0022815322307897083, 0.001721107654865992, -0.0004386657125472382, 0.0004962097557169602, 0.002187812523772029, 0.004788166485244401, -0.0020151050263507476, 0.008236783197533376, -0.0023308241911417925]	1429943143660
[0.0006582281420119722, 0.0031049998038810045, -7.567925749449654e-05, 0.001342845079812054, 0.0011249593510545166, 0.0004899296312513339, -3.633687866301561e-05, 0.0005363221294107517, 0.0012875257581803608, 0.0013736263397120402, 0.002299596494085532, 0.001232680161564855, -5.235793697046922e-05, 0.003944440823638985, 0.0030824201327791347, -0.0016984236660033862, 0.0014266360473645305, 0.0004260549768320947, 0.0011159454585946576, -0.0007077085557831958, -6.719496040058039e-05, 0.0034053014485600354, 0.0033720414903805067, 0.001927195572392015, 0.0040657831185304475, -0.0015544143786342245, 0.0013362812687825578, 0.0018608045955835603, -0.0004339778436703397, -0.0020126102969834055, 0.0020694320099546495, -0.0025372093684968406, -0.0007621857355940459, 0.0030671423566440187, -0.0017064012797390678, 0.0024606223981468323, 0.0026557807966191976, 0.00011312833210033721, -0.0025466920159291345, 0.005605136941014705, 0.009435045222750908, 2.541514354208134e-05, 0.0048590816300845925, -0.008561560393868572, 0.0014304774950963189, 0.00884020796825024, 0.011237686359057487, 0.0008796883557801442, 0.00041977462655663517, -0.004996817330070365]	1429943157658
[0.007189872259662144, 0.008029634240212868, -0.00038256062492357745, 0.011575591262592675, 0.012851270845314353, 0.012214444752599161, -0.0008730675045317649, 0.01885082656900567, -0.0012661579186188186, 0.007660736873198894, 0.012816178854314703, 0.0033642965859683174, -0.0028013621734342934, 0.020482178103795955, 0.005588397346446262, -0.0006805272275303248, 0.0007401675855954414, 0.004790416956192353, -0.002220083248236943, -0.01647361248373353, -0.0001610570550438895, 0.02852894203754723, 0.014972355497525095, 0.003922379347926807, 0.09822107835244952, -0.010242110248775091, -0.08739467011987374, 0.0031274219211648666, -0.02112102570632702, -0.05898757977378198, 0.008779419968659103, 0.013430459506080171, 0.3552710033374914, 0.10746407895156494, -0.05833122345983847, 0.005339176357407875, 0.053696501927348164, -0.06948213582300247, 0.005127299923086237, -0.04106433983365689, 0.015058789697378902, -0.0028113085206949357, 0.10742265282192084, 0.01904289063153372, -0.05741503778339692, 0.235985764830194, 0.050736774685113, 0.0714382330682229, -0.0021075837262332794, 0.07362790201361019]	1429943222662
[0.00013458283547557453, 0.00043354578139349594, -1.6677379685717115e-05, 0.00023870759316872557, 0.0005186769497334214, -8.926440533588765e-05, -1.3244171241739388e-05, 0.00017734222339484254, 0.00014583908284744403, 0.0005116680221839657, 0.0009132280935800007, 0.0002331784892263065, -0.0005118271902546506, 0.0007242622163148026, 0.0006388621971365066, -0.000513323810081634, -4.817823160208381e-05, -0.00013989015443944432, 0.0005775837026013897, -0.00029896325666475143, 0.0001367319652804005, 0.0001788049322878313, 0.0006608853570854622, -0.0003354769765147792, 0.0004847841901205872, -0.00017961251164527883, -0.00022061807977593733, 4.640497867072815e-05, 0.0002165996015213264, -0.00019049175375400278, 0.00021405832789422673, 0.00046390884676972304, 0.0005657730890133494, 0.00015024474031471503, -6.0878046713595315e-05, 0.0004350145376555225, -3.1766324896582735e-05, 8.92590771509716e-05, 0.001322791605092121, -2.1483305515686342e-05, 0.0010181890951653856, -0.0001640206260245766, 5.5065342552428455e-05, -0.0001948957029276372, 0.0006912463507441184, 6.650496182941977e-05, 3.946493400320283e-05, 0.00013101905416533177, 0.0001755713115165964, -0.00013591070416512824]	1429943383658
[0.003671114548992033, 0.005051395099218967, -2.912806717507954e-05, 0.009602422607823662, 0.0026264487046822917, 0.0016472687290624592, -0.0001672947229183163, 0.0030078937630428483, 0.001821273592596549, 0.0029305486880057156, 0.005843543721551552, 0.0012916433079610012, -0.003479377716994403, 0.005577253867142918, 0.0060172202825455766, -0.0017600590039628288, 0.0011585614614181882, 0.0007235511899063963, 0.0028849483078028653, -0.0036828099392914944, 0.000618853482059684, 0.005923256270188977, 0.006101966531313484, -5.395647304615018e-05, 0.010779676628078431, -0.004983625936857369, -0.004485219766380084, -0.0012521490260977842, -0.0015421693643595858, -0.0024498715661677322, 0.002166026513159356, -0.003570750495538522, -0.0019436635370161303, 0.004237938895202871, 0.0033803794272762497, 0.004911016337999245, -0.0017005378079572387, 0.006957427371684809, -0.004574671427670748, 0.005727851363430811, 0.010747476274174, 0.0034206392524786812, 0.0029423892718027766, -0.0047041415699793825, 0.006814999898310559, 0.0038611062698829823, 0.024591590512691417, 0.0038349824147226783, 0.002830267846352586, -0.003804579161326409]	1429943453666
[0.0003472388165764679, 0.0005973229783916934, 0.0002626832273131345, 0.00046490871480976844, 0.000497755847731391, 0.0003979628357999377, -4.1891363239235575e-05, 0.00037937987374893264, 0.0002234346722840473, 0.0003899029889246532, 0.0007136229573324987, 7.191769248410512e-05, -0.0003461224729973202, 0.000901467872875553, 0.0005301232386723163, 0.0003377577259326727, 0.00025434628775093866, 0.00022819202048785954, 0.00019246247527167666, -0.000554135924222909, -0.0007609285987516649, 0.0003010497968410137, 0.0003686177989250474, 0.0005805801478799204, 0.0017033985169731295, 0.0011030171213434292, 0.00036258459937272116, -6.341924270932219e-05, 0.0009761691385282974, 0.00011720275200958399, 0.0005088695953934928, -0.00023029691100442352, 7.058368333815362e-05, -0.0004704177484946921, 0.0006888766758861404, 0.0015100722252227212, 0.0004843617829060375, 1.4107362543895208e-05, -0.0006455600724803314, 0.0007058457760631253, 0.001388235650724361, -0.0031330440719536355, 0.0010856043607027372, -0.0016625544654134084, 0.00036270825595337416, 0.0014189724840625462, 0.0009742656158050357, 0.0003070706870864624, 0.0008254971191805653, -0.0002549842254796743]	1429943483665
[0.0024426428931975863, 0.002869766631155538, 0.004156284677586378, 0.0023604238467724663, 0.002858241351550525, 0.0015760956053784605, -0.0004617034762570518, 0.0009197708036424107, 0.002168621289309041, 0.0034715652089440862, 0.006778485218663982, 0.000274334403297564, -0.005186742165213503, 0.00268233302460035, 0.003536636153118453, 0.0010845624781976402, 0.0001451188013773774, 0.0006029970891213047, 0.001953173953956978, -0.002148818617295364, 0.001559510223905756, 0.003447210876297475, 0.003447693565736507, 0.0032330711936434764, 0.004045995898441452, 0.0003758221775185743, -0.000741588062545474, 0.000716617737168353, 0.003006494039213958, -0.0007342971248217209, 0.00041865607237831607, 0.0004891348913015921, -2.676178117973923e-05, -0.003217511806484204, 0.0002715019553602718, 0.009613510544423724, 0.0013584013125210305, -0.00047146765896296573, 0.001102361122703363, 0.001552576256851509, 0.0033534924107492983, 0.0008179651794154918, 0.0030892429605463134, -0.000328450456649632, 0.004509487611784024, 0.001677090088126656, 0.002330628927834838, 0.0013077558247092593, 0.004288000470422284, -0.0007388847239486866]	1429943510664
[0.0005816559597117714, 0.00292669659880451, -0.00024889899264243315, 0.0012927108315716207, 0.000903012265235269, 0.0002710464041059362, -8.5888164944713e-06, 0.00038827215592288165, 0.001350752213487471, 0.0014878097737350182, 0.0023802747443051725, 0.0011610043477356458, 0.00012011106952453956, 0.0039745447794331855, 0.003294525432988588, -0.001806706021024467, 0.0016303396768203862, 0.000301364960641234, 0.0011024051339757542, -0.0008278746813591154, -0.00016785068698084982, 0.002945500966985956, 0.003215709977591432, 0.0015269434183341098, 0.003549989004385771, -0.002232499473985256, 0.0010352766697495556, 0.0017001925020057632, -0.0005850804932223515, -0.0021612212849326812, 0.001909020294469115, -0.002527543180211347, -0.0005145962406692577, 0.0030106281110059583, -0.0016322006158158413, 0.0023927351773666674, 0.0029171125245900983, -3.766694317156186e-05, -0.0024174758528934166, 0.005684489295707767, 0.00935737758569967, -7.801563853141702e-05, 0.0047726978214308255, -0.008406105382468618, 0.0016749525337079276, 0.008135081127352584, 0.010798063743794153, 0.000598314901866826, 0.0014271512319227527, -0.003999890303163816]	1429943589657
